Column 1,Column 2,Column 3,Column 4,Column 5,Column 6,Column 7,Column 8,Column 9,Column 10,Column 11,Column 12,toilets,accepts_reservations,has_drinking_water,rv_hookups,pets_allowed,is_cheap,has_showers,has_dump,Column 13,Column 14,Column 15,Column 16
-101.337,37.564,FRAZ/Frazier Park  CP PH:620.356.3097    EL:2976 AMEN:E DP FT DW approx 1.5 mi SE of Ulysses 37.564 -101.337,FRAZ,Frazier Park,CP,620.356.3097, , , ,2976,E DP FT DW ,FT,unknown,1,E,unknown,0,unknown,1,KS,1.5,SE,Ulysses
-97.149,38.387,FREN/French Creek Cove - Marion Lake  COE PH:620.382.2101     AMEN:E ND NS NR L$ approx 7.6 mi W of Marion 38.387 -97.149,FREN,French Creek Cove - Marion Lake,COE,620.382.2101, , , , ,E ND NS NR L$ ,unknown,0,unknown,E,unknown,1,0,0,KS,7.6,W,Marion
-96.854,38.894,GEAR/Geary State Fishing Lake  SP PH:785.461.5402 all year COMM:primitive sites near lake   AMEN:NH N$ approx 9.4 mi S  of Junction City 38.894 -96.854,GEAR,Geary State Fishing Lake,SP,785.461.5402,all year,primitive sites near lake, , ,NH N$ ,unknown,unknown,unknown,NH,unknown,0,unknown,unknown,KS,9.4,S ,Junction City
-98.325,39.503,GLEN/Glen Elder State Park  SP PH:785.545.3345 all year  SITES:425  AMEN:E DP SH RS approx 0.9 mi W of Glen Elder 39.503 -98.325,GLEN,Glen Elder State Park,SP,785.545.3345,all year, ,425, ,E DP SH RS ,unknown,1,unknown,E,unknown,0,1,1,KS,0.9,W,Glen Elder
-99.311,38.525,GRAS/Grass Park - La Crosse  CP PH:785.222.2511   SITES:4  AMEN:E ND NS approx  mi  of Lacrosse 38.525 -99.311,GRAS,Grass Park - La Crosse,CP,785.222.2511, , ,4, ,E ND NS ,unknown,unknown,unknown,E,unknown,0,0,0,KS,,,Lacrosse
-96.622,39.429,GREE/Greenwood Park  CP PH:785.468.3209   SITES:5  AMEN:E DP FT DW SH NR L$ approx 0.4 mi W of Olsburg 39.429 -96.622,GREE,Greenwood Park,CP,785.468.3209, , ,5, ,E DP FT DW SH NR L$ ,FT,0,1,E,unknown,1,1,1,KS,0.4,W,Olsburg
-94.723,37.829,GUNN/Gunn Park  CP PH:620.223.0550     AMEN:E approx 1.1 mi SW of Fort Scott 37.829 -94.723,GUNN,Gunn Park,CP,620.223.0550, , , , ,E ,unknown,unknown,unknown,E,unknown,0,unknown,unknown,KS,1.1,SW,Fort Scott
-97.204,38.055,HARE/Harvey County East Park  CP PH:316.283.5420     AMEN:E approx 7.7 mi E of Newton 38.055 -97.204,HARE,Harvey County East Park,CP,316.283.5420, , , , ,E ,unknown,unknown,unknown,E,unknown,0,unknown,unknown,KS,7.7,E,Newton
-97.583,38.078,HARW/Harvey County West Park  CP PH:316.835.3189     AMEN:E approx 13.1 mi W of Newton 38.078 -97.583,HARW,Harvey County West Park,CP,316.835.3189, , , , ,E ,unknown,unknown,unknown,E,unknown,0,unknown,unknown,KS,13.1,W,Newton
-97.005,38.656,HERR/Herrington City Lakes  CP   COMM:primitive   AMEN:E approx  mi  of Herrington 38.656 -97.005,HERR,Herrington City Lakes,CP, , ,primitive, , ,E ,unknown,unknown,unknown,E,unknown,0,unknown,unknown,KS,,,Herrington
-95.786,38.275,HICE/Hickory Creek East - John Redmond Reservoir  COE      AMEN:NR approx 6.1 mi NW of Burlington 38.275 -95.786,HICE,Hickory Creek East - John Redmond Reservoir,COE, , , , , ,NR ,unknown,0,unknown,unknown,unknown,0,unknown,unknown,KS,6.1,NW,Burlington
-95.796,38.271,HICW/Hickory Creek West - John Redmond Reservoir  COE      AMEN:NR approx 6.0 mi NW of Burlington 38.271 -95.796,HICW,Hickory Creek West - John Redmond Reservoir,COE, , , , , ,NR ,unknown,0,unknown,unknown,unknown,0,unknown,unknown,KS,6,NW,Burlington
-97.108,38.363,HILL/Hillsboro Cove - Marion Lake  COE PH:620.382.2101 mid mar-mid nov    AMEN:E DP 50ft DW SH RS PA approx 5.0 mi W of Marion 38.363 -97.108,HILL,Hillsboro Cove - Marion Lake,COE,620.382.2101,mid mar-mid nov, , , ,E DP 50ft DW SH RS PA ,unknown,1,1,E,1,0,1,1,KS,5,W,Marion
-94.888,38.665,HILD/Hillsdale State Park  SP PH:913.783.4507 all year  SITES:200  AMEN:40ft RS approx 6.4 mi N  of Paola 38.665 -94.888,HILD,Hillsdale State Park,SP,913.783.4507,all year, ,200, ,40ft RS ,unknown,1,unknown,unknown,unknown,0,unknown,unknown,KS,6.4,N ,Paola
-98.783,38.514,HOIS/Hoisington Park  CP PH:620.653.4050   SITES:12  AMEN:WE DP approx  mi  of Hoisington 38.514 -98.783,HOIS,Hoisington Park,CP,620.653.4050, , ,12, ,WE DP ,unknown,unknown,unknown,WE,unknown,0,unknown,1,KS,,,Hoisington
-95.638,38.093,HOLI/Holiday Park - Le Roy   CP    SITES:4  AMEN:E N$ approx  mi  of Leroy 38.093 -95.638,HOLI,Holiday Park - Le Roy ,CP, , , ,4, ,E N$ ,unknown,unknown,unknown,E,unknown,0,unknown,unknown,KS,,,Leroy
-95.943,37.754,HOLL/Holliday Hill - Cross Timbers State Park  SP PH:620.637.2213 all year  SITES:30  AMEN:RS approx 3.1 mi S  of Toronto 37.754 -95.943,HOLL,Holliday Hill - Cross Timbers State Park,SP,620.637.2213,all year, ,30, ,RS ,unknown,1,unknown,unknown,unknown,0,unknown,unknown,KS,3.1,S ,Toronto
-97.991,38.667,KANA/Horsethief - Kanopolis State Park  SP PH:785.546.2565 all year  SITES:320 EL:1581 AMEN:E RS approx 11.5 mi NW of Marquette 38.667 -97.991,KANA,Horsethief - Kanopolis State Park,SP,785.546.2565,all year, ,320,1581,E RS ,unknown,1,unknown,E,unknown,0,unknown,unknown,KS,11.5,NW,Marquette
-95.515,39.671,HORT/Horton Mission Lake  CP PH:785.486.2681     AMEN:E DP SH approx 1.0 mi NE of Horton 39.671 -95.515,HORT,Horton Mission Lake,CP,785.486.2681, , , , ,E DP SH ,unknown,unknown,unknown,E,unknown,0,1,1,KS,1,NE,Horton
-97.137,39.379,HUNT/Huntress City Park  CP  all year    AMEN:E ND NS approx 0.7 mi W of Clay Center 39.379 -97.137,HUNT,Huntress City Park,CP, ,all year, , , ,E ND NS ,unknown,unknown,unknown,E,unknown,0,0,0,KS,0.7,W,Clay Center
-95.288,37.143,IDLE/Idle Hour Lake  CP PH:620.784.5612  COMM:voted 3rd best in Kansas SITES:20  AMEN:WES DP FT DW SH RS approx 3.3 mi S  of Altamont 37.143 -95.288,IDLE,Idle Hour Lake,CP,620.784.5612, ,voted 3rd best in Kansas,20, ,WES DP FT DW SH RS ,FT,1,1,WES,unknown,0,1,1,KS,3.3,S ,Altamont
-99.958,38.052,JETM/Jetmore City Lake  CP PH:620.357.8344   SITES:15 EL:2340 AMEN:E DP approx 4.2 mi SW of Jetmore 38.052 -99.958,JETM,Jetmore City Lake,CP,620.357.8344, , ,15,2340,E DP ,unknown,unknown,unknown,E,unknown,0,unknown,1,KS,4.2,SW,Jetmore
-98.282,39.698,JEWE/Jewell State Fishing Lake  SP PH:785.545.3345 all year COMM:primitive sites around lake  EL:1679 AMEN:NH ND PT NS approx 7.1 mi W of Jewell 39.698 -98.282,JEWE,Jewell State Fishing Lake,SP,785.545.3345,all year,primitive sites around lake, ,1679,NH ND PT NS ,PT,unknown,unknown,NH,unknown,0,0,0,KS,7.1,W,Jewell
-94.959,38.498,JOHN/John Brown Memorial Park  CP PH:913.755.4460   SITES:35  AMEN:E DP NS approx 0.4 mi W of Osawatomie 38.498 -94.959,JOHN,John Brown Memorial Park,CP,913.755.4460, , ,35, ,E DP NS ,unknown,unknown,unknown,E,unknown,0,0,1,KS,0.4,W,Osawatomie
-95.104,37.173,KAMP/Kamp Siesta  CP PH:620.795.4433     AMEN:E DP DW SH approx 0.5 mi NE of Oswego 37.173 -95.104,KAMP,Kamp Siesta,CP,620.795.4433, , , , ,E DP DW SH ,unknown,unknown,1,E,unknown,0,1,1,KS,0.5,NE,Oswego
-96.493,38.687,KANS/Kansas View - Council Cove Lake  COE PH:620.767.5195  COMM:unknown facil   AMEN:NH ND NS NR approx 1.8 mi N  of Council Grove 38.687 -96.493,KANS,Kansas View - Council Cove Lake,COE,620.767.5195, ,unknown facil, , ,NH ND NS NR ,unknown,0,unknown,NH,unknown,0,0,0,KS,1.8,N ,Council Grove
-100.002,39.786,KEIT/Keith Sebelius Lake RA  BOR PH:785.877.2953    EL:2324 AMEN:NH ND NS NR approx 6.7 mi SW of Norton 39.786 -100.002,KEIT,Keith Sebelius Lake RA,BOR,785.877.2953, , , ,2324,NH ND NS NR ,unknown,0,unknown,NH,unknown,0,0,0,KS,6.7,SW,Norton
-95.736,38.189,KELL/Kelley City Park  CP PH:620.364.5334  COMM:unknown facilities   AMEN:DP approx 0.5 mi SE of Burlington 38.189 -95.736,KELL,Kelley City Park,CP,620.364.5334, ,unknown facilities, , ,DP ,unknown,unknown,unknown,unknown,unknown,0,unknown,1,KS,0.5,SE,Burlington
-96.496,38.696,KITC/Kit Carson Cove - Council Grove Lake  COE PH:620.767.5195     AMEN:WE ND NS NR approx 2.4 mi N  of Council Grove 38.696 -96.496,KITC,Kit Carson Cove - Council Grove Lake,COE,620.767.5195, , , , ,WE ND NS NR ,unknown,0,unknown,WE,unknown,0,0,0,KS,2.4,N ,Council Grove
-97.631,37.614,LAKA/Lake Afton Park  CP PH:316.794.2774     AMEN:E DP DW SH approx 4.4 mi SW of Goddard 37.614 -97.631,LAKA,Lake Afton Park,CP,316.794.2774, , , , ,E DP DW SH ,unknown,unknown,1,E,unknown,0,1,1,KS,4.4,SW,Goddard
-99.344,37.246,LAKC/Lake Coldwater  CP     EL:2013 AMEN:E DP DW SH approx 1.9 mi SW of Coldwater 37.246 -99.344,LAKC,Lake Coldwater,CP, , , , ,2013,E DP DW SH ,unknown,unknown,1,E,unknown,0,1,1,KS,1.9,SW,Coldwater
-95.24,38.292,LAKG/Lake Garnett City Park  CP PH:785.448.6823     AMEN:E DP DW approx 0.8 mi N of Garnett 38.292 -95.24,LAKG,Lake Garnett City Park,CP,785.448.6823, , , , ,E DP DW ,unknown,unknown,1,E,unknown,0,unknown,1,KS,0.8,N,Garnett
-94.846,38.596,LAKM/Lake Miola City Park  CP PH:913.259.3665   SITES:35  AMEN:WES DP FT DW SH approx 2.4 mi NE of Paola 38.596 -94.846,LAKM,Lake Miola City Park,CP,913.259.3665, , ,35, ,WES DP FT DW SH ,FT,unknown,1,WES,unknown,0,1,1,KS,2.4,NE,Paola
-95.35,37.407,LAKP/Lake Parsons  CP PH:620.421.7093     AMEN:NH DP SH approx 6.7 mi NW of Parsons 37.407 -95.35,LAKP,Lake Parsons,CP,620.421.7093, , , , ,NH DP SH ,unknown,unknown,unknown,NH,unknown,0,1,1,KS,6.7,NW,Parsons
-95.624,39.004,LASH/Lake Shawnee County Campground  CP PH:785.291.2634   SITES:127  AMEN:E DP DW SH approx 5.0 mi SE of Topeka 39.004 -95.624,LASH,Lake Shawnee County Campground,CP,785.291.2634, , ,127, ,E DP DW SH ,unknown,unknown,1,E,unknown,0,1,1,KS,5,SE,Topeka
-97.975,38.604,KANO/Langley Point - Kanopolis State Park  SP PH:785.546.2565 all year  SITES:320  AMEN:E approx 8.4 mi NW of Marquette 38.604 -97.975,KANO,Langley Point - Kanopolis State Park,SP,785.546.2565,all year, ,320, ,E ,unknown,unknown,unknown,E,unknown,0,unknown,unknown,KS,8.4,NW,Marquette
-94.667,38.369,LINN/Linn County Park  CP PH:913.757.6633   SITES:113  AMEN:WES DP FT DW SH approx 5.3 mi E of LaCygne 38.369 -94.667,LINN,Linn County Park,CP,913.757.6633, , ,113, ,WES DP FT DW SH ,FT,unknown,1,WES,unknown,0,1,1,KS,5.3,E,LaCygne
-99.579,39.628,LOGA/Logan Lake City Park  CP     EL:2041 AMEN:E approx 2.4 mi S  of Logan 39.628 -99.579,LOGA,Logan Lake City Park,CP, , , , ,2041,E ,unknown,unknown,unknown,E,unknown,0,unknown,unknown,KS,2.4,S ,Logan
-95.374,38.838,LONE/Lone Star Lake Park  CP PH:785.832.5293     AMEN:E DW SH approx 11.9 mi SW of Lawrence 38.838 -95.374,LONE,Lone Star Lake Park,CP,785.832.5293, , , , ,E DW SH ,unknown,unknown,1,E,unknown,0,1,unknown,KS,11.9,SW,Lawrence
-95.442,39.19,LONG/Longview - Perry Lake  COE PH:785.597.5144 early may-late sep  SITES:45  AMEN:E DP DW SH RS L$ approx 7.1 mi W of Oskaloosa 39.19 -95.442,LONG,Longview - Perry Lake,COE,785.597.5144,early may-late sep, ,45, ,E DP DW SH RS L$ ,unknown,1,1,E,unknown,1,1,1,KS,7.1,W,Oskaloosa
-95.288,37.143,LOUG/Louie P. Gartner RA  CP PH:620.784.5582   SITES:9  AMEN:WES DP FT DW SH approx 3.3 mi S  of Altamont 37.143 -95.288,LOUG,Louie P. Gartner RA,CP,620.784.5582, , ,9, ,WES DP FT DW SH ,FT,unknown,1,WES,unknown,0,1,1,KS,3.3,S ,Altamont
-94.673,38.511,LOUI/Louisburg Middle Creek State Fishing Lake  SP PH:913.783.4507 all year COMM:primitive sites near lake   AMEN:NH ND NW NS approx 7.5 mi S  of Louisburg 38.511 -94.673,LOUI,Louisburg Middle Creek State Fishing Lake,SP,913.783.4507,all year,primitive sites near lake, , ,NH ND NW NS ,unknown,unknown,0,NH,unknown,0,0,0,KS,7.5,S ,Louisburg
-98.051,39.905,LOVE/Lovewell State Park  SP PH:785.753.4971 all year  SITES:425 EL:1598 AMEN:E SH RS approx 2.3 mi S  of Webber 39.905 -98.051,LOVE,Lovewell State Park,SP,785.753.4971,all year, ,425,1598,E SH RS ,unknown,1,unknown,E,unknown,0,1,unknown,KS,2.3,S ,Webber
-98.503,38.969,LUCA/Lucas - Wilson Reservoir  COE PH:785.658.2551 all year  SITES:100 EL:1590 AMEN:WE DP 60ft DW SH RS approx 6.3 mi S  of Lucas 38.969 -98.503,LUCA,Lucas - Wilson Reservoir,COE,785.658.2551,all year, ,100,1590,WE DP 60ft DW SH RS ,unknown,1,1,WE,unknown,0,1,1,KS,6.3,S ,Lucas
-98.692,39.119,LURA/Luray North City Park  CP PH:785.698.2264    EL:1587 AMEN:E L$ approx 0.6 mi N  of Luray 39.119 -98.692,LURA,Luray North City Park,CP,785.698.2264, , , ,1587,E L$ ,unknown,unknown,unknown,E,unknown,1,unknown,unknown,KS,0.6,N ,Luray
-98.21,38.34,LYON/Lyons City Campground  CP    SITES:25 EL:1688 AMEN:E DP FT DW SH N$ approx 0.6 mi SW of Lyons 38.34 -98.21,LYON,Lyons City Campground,CP, , , ,25,1688,E DP FT DW SH N$ ,FT,unknown,1,E,unknown,0,1,1,KS,0.6,SW,Lyons
-98.155,39.67,MAAG/MAAG Memorial Park  CP   COMM:RV parking  EL:1555 AMEN:E DP DW SH L$ approx 0.1 mi SW of Jewell 39.67 -98.155,MAAG,MAAG Memorial Park,CP, , ,RV parking, ,1555,E DP DW SH L$ ,unknown,unknown,1,E,unknown,1,1,1,KS,0.1,SW,Jewell
-96.149,38.101,MADI/Madison City Lake  CP      AMEN:E L$ approx 2.5 mi S  of Madison 38.101 -96.149,MADI,Madison City Lake,CP, , , , , ,E L$ ,unknown,unknown,unknown,E,unknown,1,unknown,unknown,KS,2.5,S ,Madison
-98.215,39.787,MANK/Mankato City Park  CP    SITES:4  AMEN:E ND FT DW NS N$ approx  mi  of Mankato 39.787 -98.215,MANK,Mankato City Park,CP, , , ,4, ,E ND FT DW NS N$ ,FT,unknown,1,E,unknown,0,0,0,KS,,,Mankato
-95.91,37.772,MANN/Manns Cove - Cross Timbers State Park  SP PH:620.637.2213 all year  SITES:20  AMEN:NH NS approx 2.8 mi SE of Toronto 37.772 -95.91,MANN,Manns Cove - Cross Timbers State Park,SP,620.637.2213,all year, ,20, ,NH NS ,unknown,unknown,unknown,NH,unknown,0,0,unknown,KS,2.8,SE,Toronto
-96.993,38.317,MARI/Marion County Park  CP PH:620.382.3240     AMEN:WE DP DW SH approx 2.5 mi SE of Marion 38.317 -96.993,MARI,Marion County Park,CP,620.382.3240, , , , ,WE DP DW SH ,unknown,unknown,1,WE,unknown,0,1,1,KS,2.5,SE,Marion
-97.075,38.381,MARC/Marion Cove - Marion Lake  COE PH:620.382.2101     AMEN:NH ND NS NR approx 3.9 mi NW of Marion 38.381 -97.075,MARC,Marion Cove - Marion Lake,COE,620.382.2101, , , , ,NH ND NS NR ,unknown,0,unknown,NH,unknown,0,0,0,KS,3.9,NW,Marion
-95.247,37.338,MARV/Marvel Park  CP PH:620.421.7030   SITES:12  AMEN:WE DP DW SH approx 0.8 mi E of Parsons 37.338 -95.247,MARV,Marvel Park,CP,620.421.7030, , ,12, ,WE DP DW SH ,unknown,unknown,1,WE,unknown,0,1,1,KS,0.8,E,Parsons
-96.647,39.839,MARY/Marysville City Park  CP PH:785.562.5331     AMEN:E DP approx 0.2 mi S  of Marysville 39.839 -96.647,MARY,Marysville City Park,CP,785.562.5331, , , , ,E DP ,unknown,unknown,unknown,E,unknown,0,unknown,1,KS,0.2,S ,Marysville
-97.249,37.617,MCCO/McConnell AFB Military  MIL PH:316.759.6999  COMM:military only - do not use our lat/lon - contact them for directions and info   AMEN:RS approx 5.1 mi N of Derby 37.617 -97.249,MCCO,McConnell AFB Military,MIL,316.759.6999, ,military only - do not use our lat/lon - contact them for directions and info, , ,RS ,unknown,1,unknown,unknown,unknown,0,unknown,unknown,KS,5.1,N,Derby
-97.472,38.476,MCPH/McPherson State Fishing Lake  SP PH:620.628.4592 all year COMM:primitive sites near lake   AMEN:NH RS approx 6.6 mi N  of Canton 38.476 -97.472,MCPH,McPherson State Fishing Lake,SP,620.628.4592,all year,primitive sites near lake, , ,NH RS ,unknown,1,unknown,NH,unknown,0,unknown,unknown,KS,6.6,N ,Canton
-100.328,37.284,MEAD/Meade City Park  CP     EL:2428 AMEN:NH DP N$ approx 0.7 mi E of Meade 37.284 -100.328,MEAD,Meade City Park,CP, , , , ,2428,NH DP N$ ,unknown,unknown,unknown,NH,unknown,0,unknown,1,KS,0.7,E,Meade
-100.438,37.164,MEAD/Meade State Park  SP PH:620.873.2572 all year  SITES:190 EL:2482 AMEN:E RS approx 10 mi SW of Meade 37.164 -100.438,MEAD,Meade State Park,SP,620.873.2572,all year, ,190,2482,E RS ,unknown,1,unknown,E,unknown,0,unknown,unknown,KS,10,SW,Meade
-98.575,37.278,MEDI/Medicine Lodge City Park  CP    SITES:5  AMEN:E ND NS approx 0.4 mi SE of Medicine Lodge 37.278 -98.575,MEDI,Medicine Lodge City Park,CP, , , ,5, ,E ND NS ,unknown,unknown,unknown,E,unknown,0,0,0,KS,0.4,SE,Medicine Lodge
-95.552,38.66,MICH/Michigan Valley - Pomona Reservoir  COE PH:785.453.2201 early may-late sep  SITES:95  AMEN:WES DP DW SH RS approx 2.0 mi SW of Michigan Valle 38.66 -95.552,MICH,Michigan Valley - Pomona Reservoir,COE,785.453.2201,early may-late sep, ,95, ,WES DP DW SH RS ,unknown,1,1,WES,unknown,0,1,1,KS,2,SW,Michigan Valle
-96.9,39.101,MILF/Milford State Park  SP PH:785.238.3014 all year  SITES:250  AMEN:E DW SH RS approx 5 mi S  of Milford 39.101 -96.9,MILF,Milford State Park,SP,785.238.3014,all year, ,250, ,E DW SH RS ,unknown,1,1,E,unknown,0,1,unknown,KS,5,S ,Milford
-97.711,39.119,MINN/Minneapolis City Park  CP PH:785.392.2176 all year  SITES:6  AMEN:E DP FT DW SH approx 0.3 mi SW of Minneapolis 39.119 -97.711,MINN,Minneapolis City Park,CP,785.392.2176,all year, ,6, ,E DP FT DW SH ,FT,unknown,1,E,unknown,0,1,1,KS,0.3,SW,Minneapolis
-98.59,38.936,MINO/Minooka - Wilson Reservoir  COE PH:785.658.2551 all year  SITES:220 EL:1570 AMEN:WE DP DW SH RS approx 6.2 mi N  of Dorrance 38.936 -98.59,MINO,Minooka - Wilson Reservoir,COE,785.658.2551,all year, ,220,1570,WE DP DW SH RS ,unknown,1,1,WE,unknown,0,1,1,KS,6.2,N ,Dorrance
-96.298,37.364,MOLI/Moline City Park  CP      AMEN:DP L$ approx 0.4 mi NE of Moline 37.364 -96.298,MOLI,Moline City Park,CP, , , , , ,DP L$ ,unknown,unknown,unknown,unknown,unknown,1,unknown,1,KS,0.4,NE,Moline
-95.456,37.273,MOUN/Mound Valley - Big Hill Lake  COE PH:620.336.2741 early apr-late oct  SITES:90  AMEN:WES DP DW SH RS L$ approx 5.3 mi E of Cherryvale 37.273 -95.456,MOUN,Mound Valley - Big Hill Lake,COE,620.336.2741,early apr-late oct, ,90, ,WES DP DW SH RS L$ ,unknown,1,1,WES,unknown,1,1,1,KS,5.3,E,Cherryvale
-97.173,37.27,NAPA/Napawalla Park  CP      AMEN:E approx 0.3 mi SW of Oxford 37.27 -97.173,NAPA,Napawalla Park,CP, , , , , ,E ,unknown,unknown,unknown,E,unknown,0,unknown,unknown,KS,0.3,SW,Oxford
-96.517,38.681,NEOS/Neosho - Council Cove Lake  COE PH:316.767.5195     AMEN:E ND NS NR L$ approx 1.9 mi NW of Council Grove 38.681 -96.517,NEOS,Neosho - Council Cove Lake,COE,316.767.5195, , , , ,E ND NS NR L$ ,unknown,0,unknown,E,unknown,1,0,0,KS,1.9,NW,Council Grove
-97.039,37.041,NEWM/Newman Park  CP    SITES:8  AMEN:E DP DW approx 1.4 mi S  of Arkansas City 37.041 -97.039,NEWM,Newman Park,CP, , , ,8, ,E DP DW ,unknown,unknown,1,E,unknown,0,unknown,1,KS,1.4,S ,Arkansas City
-95.675,37.417,NORM/Norman No.1 Museum RV Park  CP PH:620.325.2055   SITES:4  AMEN:WES RS approx 0.3 mi E of Neodesha 37.417 -95.675,NORM,Norman No.1 Museum RV Park,CP,620.325.2055, , ,4, ,WES RS ,unknown,1,unknown,WES,unknown,0,unknown,unknown,KS,0.3,E,Neodesha
-97.673,38.565,OLDM/Old Mill - Lindburg  CP PH:785.227.3595   SITES:26  AMEN:E L$ approx 0.6 mi S  of Lindsborg 38.565 -97.673,OLDM,Old Mill - Lindburg,CP,785.227.3595, , ,26, ,E L$ ,unknown,unknown,unknown,E,unknown,1,unknown,unknown,KS,0.6,S ,Lindsborg
-95.443,39.225,OLDT/Old Town - Perry Lake  COE PH:785.597.5144 early may-late sep  SITES:125  AMEN:E DP DW SH RS L$ approx 7.0 mi W of Oskaloosa 39.225 -95.443,OLDT,Old Town - Perry Lake,COE,785.597.5144,early may-late sep, ,125, ,E DP DW SH RS L$ ,unknown,1,1,E,unknown,1,1,1,KS,7,W,Oskaloosa
-96.408,39.397,OREG/Oregon Trail RV Park  CP PH:785.457.3361   SITES:16  AMEN:E DP DW SH L$ approx 0.4 mi NE of Westmoreland 39.397 -96.408,OREG,Oregon Trail RV Park,CP,785.457.3361, , ,16, ,E DP DW SH L$ ,unknown,unknown,1,E,unknown,1,1,1,KS,0.4,NE,Westmoreland
-94.994,38.528,OSAW/Osawatomie City Lake  CP PH:913.755.4769   SITES:6  AMEN:E ND NS approx 3.2 mi NW of Osawatomie 38.528 -94.994,OSAW,Osawatomie City Lake,CP,913.755.4769, , ,6, ,E ND NS ,unknown,unknown,unknown,E,unknown,0,0,0,KS,3.2,NW,Osawatomie
-97.558,39.105,OTTO/Ottawa State Fishing Lake  SP PH:785.546.2279 all year COMM:primitive sites around lake   AMEN:NH RS approx 8.1 mi E of Minneapolis 39.105 -97.558,OTTO,Ottawa State Fishing Lake,SP,785.546.2279,all year,primitive sites around lake, , ,NH RS ,unknown,1,unknown,NH,unknown,0,unknown,unknown,KS,8.1,E,Minneapolis
-95.42,39.11,OUTL/Outlet - Perry Lake  COE PH:785.597.5144     AMEN:NH VT NR approx 2.8 mi NW of Perry 39.11 -95.42,OUTL,Outlet - Perry Lake,COE,785.597.5144, , , , ,NH VT NR ,VT,0,unknown,NH,unknown,0,unknown,unknown,KS,2.8,NW,Perry
-95.783,37.28,OUTC/Outlet Channel - Elk City Lake  COE PH:620.331.6295   SITES:15  AMEN:NH DP DW NS NR L$ approx 5.6 mi NW of Independence 37.28 -95.783,OUTC,Outlet Channel - Elk City Lake,COE,620.331.6295, , ,15, ,NH DP DW NS NR L$ ,unknown,0,1,NH,unknown,1,0,1,KS,5.6,NW,Independence
-95.707,38.515,OUTM/Outlet Park - Melvern  COE PH:785.549.3318 early apr-late oct    AMEN:WES DP DW SH RS approx 3.8 mi W of Melvern 38.515 -95.707,OUTM,Outlet Park - Melvern,COE,785.549.3318,early apr-late oct, , , ,WES DP DW SH RS ,unknown,1,1,WES,unknown,0,1,1,KS,3.8,W,Melvern
-95.561,38.643,OUTO/Outlet Park - Pomona Reservoir  COE PH:785.453.2201 early apr-late dec  SITES:35  AMEN:WE DP DW SH RS approx 3.2 mi SW of Michigan Valle 38.643 -95.561,OUTO,Outlet Park - Pomona Reservoir,COE,785.453.2201,early apr-late dec, ,35, ,WE DP DW SH RS ,unknown,1,1,WE,unknown,0,1,1,KS,3.2,SW,Michigan Valle
-95.485,39.144,PERR/Perry State Park  SP PH:785.246.3449 all year  SITES:475  AMEN:E DW SH RS approx 6.3 mi S  of Ozawkie 39.144 -95.485,PERR,Perry State Park,SP,785.246.3449,all year, ,475, ,E DW SH RS ,unknown,1,1,E,unknown,0,1,unknown,KS,6.3,S ,Ozawkie
-99.335,39.755,PHIL/Phillipsburg City Park  CP PH:785.543.5234    EL:1870 AMEN:E DP DW SH L$ approx 0.6 mi W of Phillipsburg 39.755 -99.335,PHIL,Phillipsburg City Park,CP,785.543.5234, , , ,1870,E DP DW SH L$ ,unknown,unknown,1,E,unknown,1,1,1,KS,0.6,W,Phillipsburg
-94.715,37.425,PITT/Pittsburg City  CP PH:620.231.4100  COMM:basic RV parking place SITES:12  AMEN:E DP L$ approx 1.1 mi NW of Pittsburg 37.425 -94.715,PITT,Pittsburg City,CP,620.231.4100, ,basic RV parking place,12, ,E DP L$ ,unknown,unknown,unknown,E,unknown,1,unknown,1,KS,1.1,NW,Pittsburg
-95.581,38.654,POMO/Pomona State Park  SP PH:785.828.4933 all year  SITES:370  AMEN:E RS approx 2.3 mi E of Vassar 38.654 -95.581,POMO,Pomona State Park,SP,785.828.4933,all year, ,370, ,E RS ,unknown,1,unknown,E,unknown,0,unknown,unknown,KS,2.3,E,Vassar
-95.781,39.947,PONY/Pony Creek Lake  CP PH:785.284.2158  COMM:unknown facilities   AMEN:L$ approx  mi  of Sabetha 39.947 -95.781,PONY,Pony Creek Lake,CP,785.284.2158, ,unknown facilities, , ,L$ ,unknown,unknown,unknown,unknown,unknown,1,unknown,unknown,KS,,,Sabetha
-99.951,39.807,PRAI/Prairie Dog State Park  SP PH:785.877.2953 all year  SITES:190 EL:2352 AMEN:E DP DW SH RS approx 3.7 mi SW of Norton 39.807 -99.951,PRAI,Prairie Dog State Park,SP,785.877.2953,all year, ,190,2352,E DP DW SH RS ,unknown,1,1,E,unknown,0,1,1,KS,3.7,SW,Norton
-100.452,37.596,PRAI/Prairie Wind RV Park  CP PH:620.846.2267   SITES:5 EL:2779 AMEN:WES DP NR approx 0.5 mi W of Montezuma 37.596 -100.452,PRAI,Prairie Wind RV Park,CP,620.846.2267, , ,5,2779,WES DP NR ,unknown,0,unknown,WES,unknown,0,unknown,1,KS,0.5,W,Montezuma
